DE 101,1,2,2,Tut,1E III+IV 1G T10,
DE 101,1,2,2,Tut,1E III+IV 1G T11,
DE 101,5,5,25,Tut,1E III+IV 1G T11,
DE 101,5,5,25,Tut,1E III+IV 1G T12,
DE 101,1,2,2,Tut,1E III+IV 1G T12,
DE 101,1,2,2,Tut,1E III+IV 1G T13,
DE 101,5,5,25,Tut,1E III+IV 1G T13,
DE 101,1,2,2,Tut,1E III+IV 1G T14,
DE 101,5,5,25,Tut,1E III+IV 1G T14,
DE 101,5,5,25,Tut,1E III+IV 1G T15,
DE 101,1,2,2,Tut,1E III+IV 1G T15,
DE 101,1,2,2,Tut,1E III+IV 1G T16,
DE 101,5,5,25,Tut,1E III+IV 1G T16,
DE 101,1,3,3,Tut,1E IX+X 1G  T36,
DE 101,5,2,22,Tut,1E IX+X 1G  T36,
DE 101,5,2,22,Tut,1E IX+X 1G  T37,
DE 101,1,3,3,Tut,1E IX+X 1G  T37,
DE 101,1,3,3,Tut,1E IX+X 1G  T38,
DE 101,5,2,22,Tut,1E IX+X 1G  T38,
DE 101,5,2,22,Tut,1E IX+X 1G  T39,
DE 101,1,3,3,Tut,1E IX+X 1G  T39,
DE 101,1,3,3,Tut,1E IX+X 1G  T40,
DE 101,5,2,22,Tut,1E IX+X 1G  T40,
DE 101,1,3,3,Tut,1E IX+X 1G  T41,
DE 101,5,2,22,Tut,1E IX+X 1G  T41,
DE 101,5,2,22,Tut,1E IX+X 1G  T42,
DE 101,1,3,3,Tut,1E IX+X 1G  T42,
DE 101,1,3,3,Tut,1E IX+X 1G  T43,
DE 101,5,2,22,Tut,1E IX+X 1G  T43,
DE 101,5,3,23,Tut,1E V+VI 1G T18,
DE 101,1,5,5,Tut,1E V+VI 1G T18,
DE 101,1,5,5,Tut,1E V+VI 1G T19,
DE 101,5,3,23,Tut,1E V+VI 1G T19,
DE 101,5,3,23,Tut,1E V+VI 1G T20,
DE 101,1,5,5,Tut,1E V+VI 1G T20,
DE 101,1,5,5,Tut,1E V+VI 1G T21,
DE 101,5,3,23,Tut,1E V+VI 1G T21,
DE 101,5,3,23,Tut,1E V+VI 1G T22,
DE 101,1,5,5,Tut,1E V+VI 1G T22,
DE 101,1,5,5,Tut,1E V+VI 1G T23,
DE 101,5,3,23,Tut,1E V+VI 1G T23,
DE 101,5,3,23,Tut,1E V+VI 1G T24,
DE 101,1,5,5,Tut,1E V+VI 1G T24,
DE 101,1,5,5,Tut,1E V+VI 1G T25,
DE 101,5,3,23,Tut,1E V+VI 1G T25,
DE 101,2,4,9,Tut,1E VII+VIII 1G T27,
DE 101,6,3,28,Tut,1E VII+VIII 1G T27,
DE 101,6,3,28,Tut,1E VII+VIII 1G T28,
DE 101,2,4,9,Tut,1E VII+VIII 1G T28,
DE 101,2,4,9,Tut,1E VII+VIII 1G T29,
DE 101,6,3,28,Tut,1E VII+VIII 1G T29,
DE 101,6,3,28,Tut,1E VII+VIII 1G T30,
DE 101,2,4,9,Tut,1E VII+VIII 1G T30,
DE 101,2,4,9,Tut,1E VII+VIII 1G T31,
DE 101,6,3,28,Tut,1E VII+VIII 1G T31,
DE 101,2,4,9,Tut,1E VII+VIII 1G T32,
DE 101,6,3,28,Tut,1E VII+VIII 1G T32,
DE 101,6,3,28,Tut,1E VII+VIII 1G T33,
DE 101,2,4,9,Tut,1E VII+VIII 1G T33,
DE 101,2,4,9,Tut,1E VII+VIII 1G T34,
DE 101,6,3,28,Tut,1E VII+VIII 1G T34,
DE 202,5,1,21,Tut,3MIET I 2G T07,
DE 202,6,3,28,Tut,3MIET I 2G T07,
